ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
30240,Chitose SAIGA,Male,Brown,"Children,Wealthy",Unknown,https://www.anime-planet.com/characters/chitose-saiga,3470.0
4043,Calm CRAFTSMAN,Male,Orange,"Military,Mechanics,Teenagers,Foreigners,Freckles",Unknown,https://www.anime-planet.com/characters/calm-craftsman,22729.0
10525,Yuu KANESHIRO,Male,Blonde,"Bikers,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/yuu-kaneshiro-ben-to,10396.0
21846,Otome TSUZUKI,Female,Blue,"AnimalLovers,Cooks,HairAntenna",Unknown,https://www.anime-planet.com/characters/otome-tsuzuki,7590.0
3223,Kyou SHIRANUI,Male,Purple,"Adults,Gunslingers",Unknown,https://www.anime-planet.com/characters/kyou-shiranui,32011.0
28070,Maximilian Gaius VON REGINRAVE,Male,Blonde,"Military,Royalty,Capes","Maximilian is an Imperial Prince who leads the Empire’s troops to Gallia. His older brother is the crown prince, so he is a threat to the throne if he does well at war. Maximilian is strong, brave, calm, and an excellent strategist.",https://www.anime-planet.com/characters/maximilian-gaius-von-reginrave,9793.0
41648,Satoshi YABE,Male,Brown,"Teachers,Adults",Unknown,https://www.anime-planet.com/characters/satoshi-yabe,7627.0
3208,Anis,Female,Black,"Adults,Poor,Prostitutes",Unknown,https://www.anime-planet.com/characters/anis,14513.0
24615,Kasumi TAKAMIYA,Female,Magenta,"HighSchoolStudents,HairAntenna,MagicUsers,Teenagers,Headbands,BrotherComplex,Witches",Unknown,https://www.anime-planet.com/characters/kasumi-takamiya,21085.0
28313,Saguru HAKUBA,Male,Brown,"Detectives,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/saguru-hakuba,235.0
30568,N,Male,Green,"Hats,PsychicPowers,RapunzelHair,Superpowers",Unknown,https://www.anime-planet.com/characters/n-pokemon-best-wishes-season-2-episode-n,34514.0
27206,Kazuma AZUMA,Male,Brown,"Cooks,HairAntenna,Headbands,Teenagers",Unknown,https://www.anime-planet.com/characters/kazuma-azuma,28.0
8130,Tanyuu KARIBUSA,Female,Black,"Adults,Disabled,Writers","Despite being possessed by a mushi that has plagued her family for generations, Tanyuu is a kind girl who has a great deal of respect for the bizarre creatures. Tanyuu makes her way through life with a smile, though she carries the burden of sealing her curse in stories of mushi defeat - something that due to her caring nature, she has grown to resent.",https://www.anime-planet.com/characters/tanyuu-karibusa,457.0
22658,Sui,Unknown,White,"BlindingBangs,ElementalPowers,IcePowers,SharedBody,Superpowers,WaterPowers",Unknown,https://www.anime-planet.com/characters/sui-darwins-game,38656.0
14990,Kurachi,Female,Black,"Adults,Gunslingers,Bodyguards",Unknown,https://www.anime-planet.com/characters/kurachi,10793.0
9139,Shinjiro ARAGAKI,Male,Black,"Hats,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/shinjiro-aragaki,14407.0
3175,Black Beelzebub,Male,Grey,"Babies,Demons",Unknown,https://www.anime-planet.com/characters/black-beelzebub,9513.0
7817,Minokoala,Male,Blonde,"PrisonGuards,Superpowers",Minokoala is one of Sadi-chan ’s four demon guards at Impel Down. His primary weapon of choice is the set of brass knuckles on his hands.,https://www.anime-planet.com/characters/minokoala,21.0
17749,Kazuki TOMORI,Male,Brown,Sickly,Unknown,https://www.anime-planet.com/characters/kazuki-tomori,28999.0
13231,Maharu SENA KANAKA,Female,Red,"Flirts,Adults","As one of the women of Seiren, Maharu is also desperate to find a man of her very own. Using her extremely large breasts, she is utterly shameless in trying to get her own way!",https://www.anime-planet.com/characters/maharu-sena-kanaka,487.0
31808,Fuu HOUOUJI,Female,Brown,"ElementalPowers,Glasses,Headbands,MiddleSchoolStudents,PersoninaStrangeWorld,Teenagers,WindPowers",Unknown,https://www.anime-planet.com/characters/fuu-hououji,2274.0
6954,Isami KONDOU,Male,Black,"Adults,HistoricalFigures,Police,Samurai,Shinsengumi",Unknown,https://www.anime-planet.com/characters/isami-kondou,32011.0
13140,Hibari GINZA,Female,Grey,"Adults,Bikers,DualWielders,Gunslingers,Perverted,Police,Ruthless,Selfish,Smokers,Sunglasses",Unknown,https://www.anime-planet.com/characters/hibari-ginza,198.0
24624,Shi Miao,Female,Black,"HairAntenna,MartialArtists,MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/shi-miao,35015.0
6680,Ryuuzen GOTOU,Male,Black,"FacialHair,Teachers",Unknown,https://www.anime-planet.com/characters/ryuuzen-gotou,11887.0
11265,Houou MANIWA,Male,Black,"AnimalHoods,ClosedEyes,FaceMarkings,Ninja,Ponytail",Unknown,https://www.anime-planet.com/characters/houou-maniwa,6594.0
19180,Sasami SASASEGAWA,Female,Purple,"Athletes,BaseballPlayers,HairRibbons,HighSchoolStudents,Hot-Headed,Snaggleteeth,Teenagers",Unknown,https://www.anime-planet.com/characters/sasami-sasasegawa,13655.0
8564,Keigo ATOBE,Male,Grey,"Athletes,BigEgo,Charismatic,MiddleSchoolStudents,StudentCouncil,Teenagers,TennisPlayers,Wealthy",Unknown,https://www.anime-planet.com/characters/keigo-atobe,24457.0
9655,Kaburagi,Male,Black,"Adults,ArtificialIntelligence(AI),FacialHair,Hunters,Stoic",Unknown,https://www.anime-planet.com/characters/kaburagi-deca-dence,40056.0
26150,Cocco,Female,Orange,"Announcers,Headphones,Pigtails",Unknown,https://www.anime-planet.com/characters/cocco,136.0
41711,Chiharu MIHARA,Female,Brown,"ElementarySchoolStudents,Children,Pigtails",Chiharu is a sweet girl that has been friends with Yamazaki since they were very young. She takes it upon herself to make sure that nobody falls for his lying.,https://www.anime-planet.com/characters/chiharu-mihara,232.0
12227,Aiko SERIZAWA,Female,Black,"Glasses,HighSchoolStudents,Ponytail,Teenagers",Unknown,https://www.anime-planet.com/characters/aiko-serizawa,14345.0
9831,Mamika KIRAMEKI,Female,Pink,"HairRibbons,MagicalGirl,PersoninaStrangeWorld,Pigtails",Unknown,https://www.anime-planet.com/characters/mamika-kirameki,34561.0
2528,Natose,Female,Blue,"EyePatches,BigEaters",Unknown,https://www.anime-planet.com/characters/natose,3229.0
20519,Nanami NANASHIRO,Female,Blue,"Adults,Maids,Sunglasses",Unknown,https://www.anime-planet.com/characters/nanami-nanashiro,3467.0
10610,Caulifla,Female,Black,"Hot-Headed,Delinquents,BigEaters,Anti-GravityHair,Aliens,Warriors",Unknown,https://www.anime-planet.com/characters/caulifla,30694.0
10919,Reiko MASHIMA,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/reiko-mashima,10800.0
4373,Lumiere,Female,Purple,"HairDrills,Analytical,Superpowers,Hackers",Unknown,https://www.anime-planet.com/characters/lumiere,274.0
27610,Shojo,Male,Green,"AbnormallyTall,Adults,FacialHair","Shojo is Masira ’s brother. He has the appearance of a giant orang-utan, but unlike his brother who is flattered by being called a monkey, Shojo is quite offended by the label. Shojo is very kind, and also very strong, though he claims he’s a lot more powerful than he actually is.",https://www.anime-planet.com/characters/shojo,21.0
11461,Alshera ALMONIS,Female,Black,"Adults,Chokers,HairAntenna,Royalty",Unknown,https://www.anime-planet.com/characters/alshera-almonis,4186.0
6821,Puppy,Male,White,"Animals,Dogs",Unknown,https://www.anime-planet.com/characters/puppy-code-breaker,11703.0
18039,Rebecca SCARLET,Female,Red,"Cooks,Freckles,Teenagers,Waiters",Unknown,https://www.anime-planet.com/characters/rebecca-scarlet,34572.0
18040,Gura,Male,Black,"AnimalEars,Archers,Headbands,Ponytail,Tails,Twins",Unknown,https://www.anime-planet.com/characters/gura,856.0
39413,Tatiana WISLA,Female,Blonde,"Military,Hot-Headed,Nobility,Pilots,BigEgo,Teenagers","Willful and extremely skilled, Tatiana is the ace of the Sylvana's vanship fleet. Though she usually serves as pilot in a pairing with Alister , she can fill the role of navigator just as easily if the situation calls for it. Years of combat experience have left her cold to most people and extremely judgmental, but she has a softer side, all the same.",https://www.anime-planet.com/characters/tatiana-wisla,97.0
11549,Karley,Male,Brown,"Adults,FacialHair,Military",Unknown,https://www.anime-planet.com/characters/karley,5114.0
12494,Ik-Han WOO,Male,Brown,"Glasses,Hackers,HighSchoolStudents,Teenagers,VideoGamers",Unknown,https://www.anime-planet.com/characters/ik-han-woo,41345.0
26787,Scarecrow,Male,Blonde,"Adults,Hot-Headed",Unknown,https://www.anime-planet.com/characters/scarecrow,12413.0
11748,Mayshen TORINDEN,Female,Black,"Shy,HairAntenna,Cooks,Braids",Unknown,https://www.anime-planet.com/characters/mayshen-torinden,4186.0
6875,Flandre SCARLET,Female,Blonde,"Hats,Vampires,Wings",Unknown,https://www.anime-planet.com/characters/flandre-scarlet,9875.0
15559,Kanami YANO,Female,Magenta,Adults,"Kanami is the owner of a roadside restaurant, Chigusa.",https://www.anime-planet.com/characters/kanami-yano,7724.0
28226,Martin REEST,Male,Blonde,"Adults,Smokers",Unknown,https://www.anime-planet.com/characters/martin-reest,19.0
14989,Subaru SUMERAGI,Male,Black,"Gloves,Onmyouji,Teenagers,Twins",Unknown,https://www.anime-planet.com/characters/subaru-sumeragi,2274.0
10834,Leigharch,Male,Blonde,"Adults,FacialHair,Smokers,Sunglasses",Unknown,https://www.anime-planet.com/characters/leigharch,889.0
28177,Hayato KISURAGI,Male,Black,"SwordFighters,MartialArtists,PowerSuits",Unknown,https://www.anime-planet.com/characters/hayato-kisuragi,31338.0
2317,Ren NANAO,Female,Brown,"HairRibbons,HighSchoolStudents,Ponytail,Poor,Teenagers,Twins",Unknown,https://www.anime-planet.com/characters/ren-nanao,3503.0
11844,Toa,Female,Pink,"Aliens,Dragons",Unknown,https://www.anime-planet.com/characters/toa,2795.0
38846,Bear WALKEN,Male,White,"Elderly,FacialHair,Gangsters,Sunglasses,Widows,Dark-skinned,Gloves",Unknown,https://www.anime-planet.com/characters/bear-walken,267.0
16121,Jiki,Male,Black,"Adults,BigEgo,CircusPerformers,WhipWielders",Unknown,https://www.anime-planet.com/characters/jiki,16033.0
27127,Teppei ARAKI,Male,Green,"BigEgo,Glasses,MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/teppei-araki,34389.0
29687,To ENDO,Male,Blonde,"Sunglasses,Snaggleteeth,SharpTeeth,Perverted",Unknown,https://www.anime-planet.com/characters/to-endo,31636.0
17658,Assassin of Black,Female,Purple,"Assassins,HistoricalFigures,Immortal,KnifeFighters,MagicalFamiliars,Sadistic,Scars",Unknown,https://www.anime-planet.com/characters/assassin-of-black,34662.0
2719,Takezou KURATA,Male,Black,"Glasses,HighSchoolStudents,Musicians,Teenagers",Unknown,https://www.anime-planet.com/characters/takezou-kurata,38080.0
6362,Youko SAWASAKI,Female,Brown,"Glasses,Adults",Unknown,https://www.anime-planet.com/characters/youko-sawasaki,7338.0
25658,Nena TRINITY,Female,Red,"Flirts,Freckles,MechaPilots,Pigtails,Sadistic,Teenagers,Terrorists",Unknown,https://www.anime-planet.com/characters/nena-trinity,2581.0
11440,Yumiko TAKAGI,Female,Black,"Bloodthirsty,Nuns,SwordFighters",Unknown,https://www.anime-planet.com/characters/yumiko-takagi,777.0
18130,Arthur CLIMPTON,Male,Blonde,Teenagers,Unknown,https://www.anime-planet.com/characters/arthur-climpton,9367.0
1213,Mother Pisces,Female,Blue,"MagicalFamiliars,Shapeshifters",Unknown,https://www.anime-planet.com/characters/mother-pisces,6702.0
6060,Dorothy CATALONIA,Female,Blonde,"EpicEyebrows,Headbands,Nobility,Teenagers,Warmongers",Unknown,https://www.anime-planet.com/characters/dorothy-catalonia,90.0
15888,Prime Minister Fujiwara,Male,Brown,"Politicians,Adults,Ruthless",Unknown,https://www.anime-planet.com/characters/prime-minister-fujiwara,11703.0
30455,Taro RAIMON,Male,Brown,"HighSchoolStudents,Athletes,Teenagers,VerbalTic,Bandages,FootballPlayers",Unknown,https://www.anime-planet.com/characters/taro-raimon,15.0
13903,Tama SAKAI,Female,Grey,"Bossy,HighSchoolStudents,Mischievous,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/tama-sakai,20031.0
20747,Yagyuu,Female,Purple,"Ninja,EyePatches,Teenagers,Pigtails,UnconventionalWeapon",Unknown,https://www.anime-planet.com/characters/yagyuu,15119.0
7971,Hidenori GOTO,Male,Black,"Adults,Police,Smokers",Unknown,https://www.anime-planet.com/characters/hidenori-goto,19365.0
5968,Phryne,Female,Brown,"Circlets,Priests,Teenagers",Unknown,https://www.anime-planet.com/characters/phyrne,9314.0
11358,Ninzaburo SHIRATORI,Male,Black,"Adults,Police","Shiratori is an officer with the Tokyo police department who comes from quite a wealthy family. He is a soft-spoken man who is well versed in fine wines and architecture, though his higher cultural intelligence often makes him appear somewhat snobbish or conceited.",https://www.anime-planet.com/characters/ninzaburou-shiratori,235.0
3729,Gerreta,Male,Brown,"Sunglasses,Hats,Dark-skinned",Unknown,https://www.anime-planet.com/characters/gerreta,136.0
13387,Ritsuka NAKANO,Female,Red,"HighSchoolStudents,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/ritsuka-nakano,8768.0
15201,Hans VON ZETTOUR,Male,Grey,"Smokers,Military,ClosedEyes",Unknown,https://www.anime-planet.com/characters/hans-von-zettour,38472.0
12100,Rie KAISHOU,Female,Brown,HairDrills,Unknown,https://www.anime-planet.com/characters/rie-kaishou,10798.0
13052,Kio KAIDOU,Male,Blonde,"Piercings,UniversityStudents,Glasses,Artists,LGBT+",Unknown,https://www.anime-planet.com/characters/kio-kaidou,149.0
4907,Agnes JOUBERT,Female,Brown,"Adults,Moles",Unknown,https://www.anime-planet.com/characters/agnes-joubert,9941.0
7825,Salco,Male,Blonde,"Adults,BountyHunters,FacialHair","As Arabelle ’s husband, Salco married into the Achino family. He is sickeningly in love with his wife often serving up offensive amounts of public displays of affection, much to the annoyance of Lilo .",https://www.anime-planet.com/characters/salco,21.0
28847,Duplica,Female,Turquoise,"Mischievous,MonsterTamers,Pigtails","Duplica, a master of impersonation, can mimic anyone she pleases. She aspires to be a Ditto master and a great performer, entertaining people alongside her trusted pink blob with their potent powers of preposterous portrayal.",https://www.anime-planet.com/characters/duplica,527.0
25897,Hikage MIYAUCHI,Female,Black,"HighSchoolStudents,Ponytail,Teenagers",Unknown,https://www.anime-planet.com/characters/hikage-miyauchi,17549.0
9242,Reiju VINSMOKE,Female,Pink,"Adults,BlindingBangs,Capes,EpicEyebrows,GeneticallyEngineered,Gloves,Headbands,Military,PoisonUsers,Royalty",Unknown,https://www.anime-planet.com/characters/reiju-vinsmoke,21.0
28686,Tenma MOMOE,Male,Blue,"Glasses,Onmyouji",Unknown,https://www.anime-planet.com/characters/tenma-momoe,16011.0
23042,Sodachi OIKURA,Female,Grey,"ClassRepresentatives,HighSchoolStudents,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/sodachi-oikura,32268.0
3045,Diodora ASTAROTH,Male,Turquoise,"Demons,Sadistic",Unknown,https://www.anime-planet.com/characters/diodora-astaroth,24703.0
26670,George,Male,Brown,"Hats,Smokers,Pipes",Unknown,https://www.anime-planet.com/characters/george,8675.0
28384,Aruka SCHILD,Female,Green,"Scantily-clad,Superpowers",Unknown,https://www.anime-planet.com/characters/aruka-schild,6030.0
19618,Kaoruko MOETA,Female,Pink,"RapunzelHair,Snaggleteeth,Pigtails,HighSchoolStudents,Teenagers,HairRibbons",Unknown,https://www.anime-planet.com/characters/kaoruko-moeta,35756.0
11497,Arthur HELLSING,Male,Grey,FacialHair,Unknown,https://www.anime-planet.com/characters/arthur-hellsing,270.0
6743,Yuiko ENOMOTO,Female,Red,"Hot-Headed,MiddleSchoolStudents,RosyCheeks,StudentCouncil,Teenagers",Unknown,https://www.anime-planet.com/characters/yuiko-enomoto,16353.0
37249,Monet,Female,Green,"FemmeFatale,OpaqueNerdGlasses,Superpowers,Wings",Unknown,https://www.anime-planet.com/characters/monet,21.0
909,Yzak JOULE,Male,White,"BigEgo,Bloodthirsty,MechaPilots,Military,RacialPurists,Teenagers",Unknown,https://www.anime-planet.com/characters/yzak-joule,93.0
17037,Mr. Bear,Male,Brown,Hot-Headed,Unknown,https://www.anime-planet.com/characters/mr-bear,74.0
7796,Salome,Female,Blue,"Animals,Hats,Reptiles,Snakes","Salome is Boa Hancock 's pet snake, though when the need arises, it doubles up as a portable throne for the Kuja Empress on top of acting as her personal weapon.",https://www.anime-planet.com/characters/salome-one-piece,21.0
2335,Victor SINCLAIR,Male,Blonde,"Ponytail,Hats,FacialHair,Adults,WeaponMasters",Unknown,https://www.anime-planet.com/characters/victor-sinclair,469.0
3972,Pengin MANIWA,Male,Multicolored,"AnimalHoods,Children,Hats,InformationBrokers,Ninja,RosyCheeks,Shy",Unknown,https://www.anime-planet.com/characters/pengin-maniwa,6594.0
4335,Fumika,Female,White,"AgentsoftheAfterlife,Hats,Stoic,Teenagers,HairRibbons",Unknown,https://www.anime-planet.com/characters/fumika,3420.0
3121,Kyouko OZAKI,Female,Grey,Adults,Unknown,https://www.anime-planet.com/characters/kyoko-ozaki,7724.0
33490,Aichi SENDOU,Male,Blue,"BattleGamers,HairAntenna,Shy,Teenagers","Shy Aichi has been bullied since he was young. So when years ago he had a fateful encounter with Vanguard Fighter Toshiki Kai , and the boy gave him a powerful card to stay strong, Aichi decided he'd like to meet Toshiki again someday to battle him at the game. Now a teenager, Aichi finds himself unexpectedly thrown into the world of Vanguard alongside new friends Kamui , Misaki and others. He's a quick study and eager to prove himself in a match.",https://www.anime-planet.com/characters/aichi-sendou,9539.0
30398,Seijuuro SHIN,Male,Black,"HighSchoolStudents,Athletes,Teenagers,FootballPlayers",Unknown,https://www.anime-planet.com/characters/seijuuro-shin,15.0
28079,Hazama,Male,Green,"Hats,Sadistic",Unknown,https://www.anime-planet.com/characters/hazama-blazblue-alter-memory,18767.0
27787,Minozebra,Male,Pink,"HairDrills,PrisonGuards,Shy,Superpowers","Minozebra is the shyest of Sadi-chan ’s four demon guards, but despite this timidity, he still tortures the prisoners of Impel Down to maintain order.",https://www.anime-planet.com/characters/minozebra,21.0
13272,Tanpopo KURAISHI,Female,Brown,"HighSchoolStudents,MagicUsers,AnimalEars,Chokers,Witches",Unknown,https://www.anime-planet.com/characters/tanpopo-kuraishi,21085.0
12320,Xin LI,Male,Black,"HistoricalFigures,Hot-Headed,Orphans,Ponytail,SwordFighters",Unknown,https://www.anime-planet.com/characters/xin-li,12031.0
27153,Ragnar,Male,Brown,"Balding,FacialHair,Military,Scars",Unknown,https://www.anime-planet.com/characters/ragnar-vinland-saga,37521.0
7522,Cassandra Jill WARLOCK,Female,Black,"Immortal,Vampires",Unknown,https://www.anime-planet.com/characters/cassandra-jill-warlock,1498.0
6288,Tomoki HIMI,Male,Brown,"Children,Hats,PersoninaStrangeWorld",Unknown,https://www.anime-planet.com/characters/tomoki-himi,1132.0
10891,Akiho NOGIZAKA,Female,Brown,"Adults,Wealthy",Unknown,https://www.anime-planet.com/characters/akiho-nogizaka,3467.0
3413,Kazuya YAMAMURA,Male,Blonde,"Teenagers,Piercings,HighSchoolStudents",Unknown,https://www.anime-planet.com/characters/kazuya-yamamura,9513.0
18264,Kaoru NAGUMO,Unknown,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/kaoru-nagumo,32011.0
24009,Kotoha ISONE,Female,Brown,"Glasses,HighSchoolStudents,Pigtails,Teenagers,Youkai",Unknown,https://www.anime-planet.com/characters/kotoha-isone,4548.0
19439,Funko,Female,White,RosyCheeks,Unknown,https://www.anime-planet.com/characters/funko-upotte,12317.0
12995,Manji,Male,Black,"Immortal,Scars,SwordFighters,Travelers",Unknown,https://www.anime-planet.com/characters/manji,4151.0
28284,Seimei KETSUNO,Male,Brown,"Adults,MagicUsers",Unknown,https://www.anime-planet.com/characters/seimei-ketsuno,918.0
715,Punch,Male,Black,"Adults,ComicRelief,Dark-skinned,FacialHair,Reporters",Unknown,https://www.anime-planet.com/characters/punch,1.0
28614,Sukeroku YUURAKUTEI,Male,Brown,"Actors,Lazy,Orphans,Poor,Smokers",Unknown,https://www.anime-planet.com/characters/sukeroku-yuurakutei,28735.0
27503,Baobhan SITH,Female,Blonde,BlindingBangs,Unknown,https://www.anime-planet.com/characters/baobhan-sith,270.0
31627,Puzzle,Male,Red,"Pirates,Sailors","Puzzle is the captain of the Phoenix Pirates. He is fairly courageous, but sensible when it comes to knowing when to retreat, especially since he cares deeply about his crew. With immense strength, Puzzle fights using an exceptionally heavy chain that would normally require several men to lift.",https://www.anime-planet.com/characters/puzzle,21.0
8214,Hiroko KATSUKI,Female,Brown,"Glasses,Adults,SmallStature",Unknown,https://www.anime-planet.com/characters/hiroko-katsuki,32995.0
3556,Riannon,Female,Brown,"BrokenRecord,Hats,MagicUsers,Ponytail","Riannon is a simple and caring priestess. She puts everyone’s feelings before her own, and would quickly sacrifice her life to save another. She is a decendent of Pywll, the Elf King. Her brother is Arthur, the First Warrior of the Gael Tribe, and they are the children of the previous Tribe Chief. She decided to marry Arawn after he rescued her from Drwc. A magic user, Riannon uses mostly healing spells.",https://www.anime-planet.com/characters/riannon,3594.0
7490,Emiko NIWA,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/emiko-niwa,61.0
3205,Yoshioka,Male,Magenta,"Cruel,Piercings,BandMembers,Singers",Unknown,https://www.anime-planet.com/characters/yoshioka-btooom,14345.0
11166,Lucrezia NOIN,Female,Black,"Adults,MechaPilots,Military",Unknown,https://www.anime-planet.com/characters/lucrezia-noin,90.0
16801,Kosaku TOKITA,Male,Brown,"Adults,BigEaters,Overweight,Scientists",Unknown,https://www.anime-planet.com/characters/kosaku-tokita,1943.0
4483,Hachirota HOSHINO,Male,Black,"Headbands,Astronauts",Unknown,https://www.anime-planet.com/characters/hachirota-hoshino,329.0
5717,Jihye CHA,Male,Black,"Adults,PartTimeEmployees,UniversityStudents",Unknown,https://www.anime-planet.com/characters/jihye-cha,18463.0
9163,Fuuka YAMAGISHI,Female,Blue,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/fuuka-yamagishi,14407.0
28016,Tilestone,Male,Black,"Adults,BreathtakingBeards,FacialHair,Muscular,Shipwrights,Tattoos",Tilestone is one of the five foremen at the Galley-La Company. He is a large and strong man who despite his appearance and spectacularly loud voice is very kind and loyal to Iceburg .,https://www.anime-planet.com/characters/tilestone,21.0
884,Kouji FUJIYOSHI,Male,Brown,"MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kouji-fujiyoshi,245.0
6593,Chabo,Male,Black,"Children,Hats",Chabo is a young boy who lives in Gosa Village. He is a brave child who is determined to bring down Arlong in order to avenge his father’s death.,https://www.anime-planet.com/characters/chabo,21.0
7119,Akagi,Female,Black,"Anthropomorphic,AnimalEars,Tails,Military",Unknown,https://www.anime-planet.com/characters/akagi-azur-lane,38328.0
26616,Ape-man,Male,Black,Undead,Unknown,https://www.anime-planet.com/characters/ape-man,22199.0
7079,Kuroe NINGYOHARA,Female,Black,RosyCheeks,Unknown,https://www.anime-planet.com/characters/kuroe-ningyohara,10578.0
36239,Narmes TITI,Male,White,"Piercings,Dark-skinned",Unknown,https://www.anime-planet.com/characters/narmes-titi,18115.0
13252,Spinner CLOW,Female,Purple,Hats,Unknown,https://www.anime-planet.com/characters/spinner-clow,11061.0
13654,Fuyuhiko USAMI,Male,Black,"Adults,Wealthy",Unknown,https://www.anime-planet.com/characters/fuyuhiko-usami,4814.0
17645,Shirou KOTOMINE,Male,White,"Dark-skinned,MagicUsers,Piercings,Priests",Unknown,https://www.anime-planet.com/characters/shirou-kotomine,34662.0
11324,Kiku MATSUBA,Female,Brown,"Smokers,HeavyDrinkers,Adults,ClosedEyes,Bandanas,Cooks",Unknown,https://www.anime-planet.com/characters/kiku-matsuba,10396.0
17836,Yuji KANEHARA,Male,Black,Unknown,Unknown,https://www.anime-planet.com/characters/yuji-kanehara,13601.0
13134,Chouji SUITENGU,Male,White,"Adults,Glasses,Orphans,Ruthless,Smokers,Wealthy",Unknown,https://www.anime-planet.com/characters/chouji-suitengu,198.0
26242,Kunou,Female,Blonde,"AnimalEars,Kitsune,Tails,Youkai",Unknown,https://www.anime-planet.com/characters/kunou-high-school-dxd-hero,34281.0
25023,Iron Maiden Jeanne,Female,Grey,SpiritSeers,Unknown,https://www.anime-planet.com/characters/iron-maiden-jeanne,154.0
15782,Fea KREUZ,Male,Blonde,"Adults,Priests","A kind hearted bishop, Fea teaches the churches' writings to those under his care.",https://www.anime-planet.com/characters/fea-kreuz,5525.0
8175,Madoka TAKATORI,Male,Blonde,"Wealthy,Tailors,Adults,Bakers",Unknown,https://www.anime-planet.com/characters/madoka-takatori-shounen-maid,32175.0
17059,Enishi SHIJIMA,Male,Brown,"Adults,Glasses",Unknown,https://www.anime-planet.com/characters/enishi-shijima,9289.0
6283,Junpei MANAKA,Male,Black,"Perverted,Teenagers,HighSchoolStudents",Unknown,https://www.anime-planet.com/characters/junpei-manaka,248.0
30878,Episode,Male,Blonde,"Half-Breeds,Mercenaries,OversizedWeapons,Vampires",Unknown,https://www.anime-planet.com/characters/episode,5081.0
20421,Miyabi KANNAZUKI,Female,Blue,"Flirts,Teenagers",Unknown,https://www.anime-planet.com/characters/miyabi-kannazuki,9367.0
13735,Jiang Fengmian,Male,Black,"Adults,MartialArtists",Unknown,https://www.anime-planet.com/characters/jiang-fengmian,37208.0
7770,Mio HIO,Female,Blonde,Immortal,Unknown,https://www.anime-planet.com/characters/mio-hio,61.0
30397,Kazuki JUUMONJI,Male,Blonde,"Delinquents,HighSchoolStudents,Athletes,Scars,Teenagers,FootballPlayers",Unknown,https://www.anime-planet.com/characters/kazuki-juumonji,15.0
31886,Tokushirou TSURUMI,Male,Black,"Adults,Charismatic,FacialHair,Gunslingers,Manipulative,Military,Ruthless,Scars",Unknown,https://www.anime-planet.com/characters/tokushirou-tsurumi,36028.0
13024,Yayoi SHIOIRI,Male,Black,"AnimalEars,Children,ElementarySchoolStudents,Glasses",Unknown,https://www.anime-planet.com/characters/yayoi-shioiri,149.0
3113,Urie SOGAMI,Male,Brown,"Demons,Flirts,HighSchoolStudents,Immortal",Unknown,https://www.anime-planet.com/characters/urie-sogami,29976.0
4683,Lillie,Female,Blonde,"Hats,MonsterTamers,Wealthy",Unknown,https://www.anime-planet.com/characters/lillie,34034.0
2498,Venis,Female,Red,"Cooks,Hot-Headed,Maids,Ponytail",Unknown,https://www.anime-planet.com/characters/venis,3229.0
17669,Hitomi UZAKI,Female,White,GeneticallyEngineered,Unknown,https://www.anime-planet.com/characters/hitomi-uzaki,34964.0
10170,Laffey,Female,White,"Sleepyheads,Pigtails,Military,Anthropomorphic",Unknown,https://www.anime-planet.com/characters/laffey,38328.0
28620,Kentaro NARA,Male,Blue,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kentaro-nara,24.0
27697,Otto HECKEL,Male,Brown,"Adults,Thieves",Unknown,https://www.anime-planet.com/characters/otto-heckel,19.0
5629,Tetsu SENDAGAYA,Male,Blonde,"Teenagers,AbnormallyTall,MiddleSchoolStudents,PartTimeEmployees",Unknown,https://www.anime-planet.com/characters/tetsu-sendagaya,31229.0
4869,Doc Saito,Male,Black,"Adults,Dark-skinned,Glasses,Inventors,Scientists",Unknown,https://www.anime-planet.com/characters/doc-saito,9941.0
3418,Yoshihisa KIRA,Male,Black,"Adults,Overweight,Cruel",Unknown,https://www.anime-planet.com/characters/yoshihisa-kira,14345.0
30893,Yukari HINATA,Female,Purple,"HighSchoolStudents,Teenagers,Wealthy",Unknown,https://www.anime-planet.com/characters/yukari-hinata,15911.0
8820,List,Male,Blonde,HighStakesGameMasters,Unknown,https://www.anime-planet.com/characters/list,11061.0
2087,Nagisa MOTOMIYA,Female,Pink,"Idols,Teenagers",Unknown,https://www.anime-planet.com/characters/nagisa-motomiya,12149.0
